SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
100163 PS1MD 0.318 0.0 55522.778271973155 0.4179627365556371 3.3057985387164354e-05 2.5269681439684423e-06 0.232887140186988 0.4541756310637283 -0.06554856338285894 0.0511248061595658 -6.884157514529497e-07 -1.068026093800432e-07 0.006933609839591645 0.6284126155750689 SALT2_ORI 21.836809041604198 0.08299419247859778 0.022609904884538252 0.003507759423584762
100213 PS1MD 0.2752 0.0 55521.38000184631 0.4448741492233239 3.515290157022453e-05 1.8652787058165077e-06 0.83425265040438 0.43452574542057865 0.026549741504291124 0.04245018205634061 -3.861727539363798e-07 -6.480910272848167e-08 0.006141167526627539 0.7792455113245903 SALT2_ORI 21.77009705470931 0.05761119373954528 0.011927372180139553 0.0020017007440945645
100405 PS1MD 0.103 0.0 55534.68471566705 0.17918004189778003 0.0002371960293703365 1.3916027268574992e-05 0.3221661845550288 0.2721472821706643 0.20969214362051347 0.04316038519872344 -2.950119992643233e-06 -5.553257052247795e-07 0.007446355140107092 4.078993260717635 SALT2_ORI 19.69723146319551 0.063698935736834 0.013503818309675784 0.00254193641097597
110033 PS1MD 0.2049 0.0 55543.770700614004 0.3411983703117585 0.00010374701135753504 8.221599440418496e-06 1.3003025935822208 0.36946742299310903 -0.024692303474870406 0.05182753321966357 -1.8750351618064808e-06 -3.6121688279352537e-07 0.004275385869499943 0.7032287287900559 SALT2_ORI 20.595061012916197 0.0860409187375904 0.019622671860416503 0.003780217302523002
110478 PS1MD 0.2647 0.0 55555.25081874725 0.3748750604900124 5.3087326634233606e-05 1.9526102361236673e-06 0.9260455414709476 0.31302243170273897 -0.03176807417338964 0.0322113637776793 -2.0622840796327938e-07 -4.397629037962844e-08 -0.000880794752949833 0.8313529667868351 SALT2_ORI 21.322522860655084 0.03993457123481674 0.004217760870086328 0.0008993982866210027
110536 PS1MD 0.2348 0.0 55555.9205206118 0.5685068553830206 4.1460901477530176e-05 2.399993159846777e-06 0.5690250550299447 0.5079679397262642 0.18442015350437688 0.05032923229875155 -4.0902366716353216e-07 -8.197892860723648e-08 -0.0020741699884765804 1.293546085665644 SALT2_ORI 21.590903148365847 0.06284859643560109 0.010711098606552545 0.00214678136857194
110567 PS1MD 0.2145 0.0 55550.71247934455 0.5246396044167341 4.16469902425258e-05 2.2977404640742575e-06 -0.9269443362017714 0.45684959599055996 0.1838538208297159 0.04929424007894928 -2.849374700492521e-07 -9.503323981415746e-08 0.0016159010086461644 2.518848457102732 SALT2_ORI 21.586040947125184 0.05990204805810397 0.007428314159633153 0.0024775146660258344
110719 PS1MD 0.4276 0.0 55567.036186912475 0.9146137939133041 1.0554242264550295e-05 5.689311785089136e-07 0.8253892383857622 0.6590056873498842 0.004511049537998658 0.05163912507137968 -1.9869731147896938e-07 -1.761354692325104e-08 0.0037614988564467224 1.3889872141064408 SALT2_ORI 23.07643235286791 0.05852709868121998 0.020440393488543093 0.001811941123714072
110734 PS1MD 0.4019 0.0 55570.70716954163 0.5473112956533441 2.2993870414131557e-05 1.1862204325968012e-06 0.5017547023059118 0.6001723222542249 -0.05588800403148603 0.043909540202673875 -5.255274818892468e-07 -3.154802064645615e-08 0.010589120842457746 0.7095037581935603 SALT2_ORI 22.23096980127173 0.056011556440827254 0.024814622480078787 0.001489650397580015
120085 PS1MD 0.3218 0.0 55571.04354476188 0.31395623831122066 2.470752655548232e-05 1.1196693410274306e-06 -2.13437331257252 0.3381370215358377 0.028622208068221078 0.042411187093701515 -2.0038093163753448e-07 -3.654647351352025e-08 0.00456012594614255 1.8316323680144788 SALT2_ORI 22.152926822965078 0.04920223552856674 0.00880544767334311 0.001605981455114878
120094 PS1MD 0.4512 0.0 55570.81077410265 0.47132616184899234 1.788219240627468e-05 6.344446647628936e-07 1.1416450204950765 0.42677099982055683 -0.1581758754470227 0.034980334842355715 -1.7042457933436358e-07 -1.3596829334965515e-08 0.004270458072966156 0.6723499788718132 SALT2_ORI 22.503948091426217 0.03852097812162009 0.01034750839047372 0.0008255458583316342
120336 PS1MD 0.1612 0.0 55585.277869131714 0.16439045657170936 0.00010524790686377313 3.2618813621595636e-06 -0.18514254491156704 0.16309050504434328 0.05993473298472469 0.02774372861259992 -1.4872782068004897e-07 -7.770907898122196e-08 0.0005161042697208458 1.484436752830606 SALT2_ORI 20.579466331285424 0.03364953086531567 0.0015342744989324437 0.0008016459709505424
120400 PS1MD 0.3512 0.0 55580.94470532174 0.3030539165774826 2.49053528430538e-05 1.0736311900657444e-06 0.6671583072138 0.3805502974897626 -0.05956915102191222 0.03217092744640504 -2.9488395202776997e-07 -2.678790126896255e-08 0.005036206893761828 2.466359890319 SALT2_ORI 22.144268252706354 0.04680440630404673 0.012855316081498718 0.0011678049470120512
120585 PS1MD 0.2492 0.0 55583.61200911196 0.36097268088997225 7.535592147687646e-05 2.513715240989509e-06 0.2127203740868386 0.2891484059054892 -0.14185269322935742 0.02736835825150591 -2.2540585965089402e-07 -5.4248642917186416e-08 0.0012744099313167713 1.4064149159426935 SALT2_ORI 20.942206537746678 0.03621787899484584 0.0032476718191642435 0.000781620269778783
130308 PS1MD 0.0822 0.0 55595.47977721132 0.3980514326467528 0.0003650783280361843 1.284234406079919e-05 -1.0185193451583856 0.1718884602726356 0.09435817612049978 0.030019871156164953 2.957943009212389e-07 -3.255286529696864e-07 -0.000583713831760713 1.5662176080299464 SALT2_ORI 19.229034867732857 0.03819289404488627 -0.0008796867877610069 0.0009681162015738798
