SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
2001ah PS1_LOWZ_COMBINED(CFA3S) 0.0589134208858 0.0 52006.78396377103 0.8486974951229058 0.0015437456798772081 9.381981538210484e-05 1.330594844422344 0.6912117555165924 -0.03953476864818668 0.02922376584244159 -5.7622902946958914e-05 -1.3097531354730305e-06 0.002314184826953949 1.525928109287215 SALT2_ORI 17.663560611884357 0.06598468362494611 0.04052692925285051 0.0009211662367804393
2001az PS1_LOWZ_COMBINED(CFA3S) 0.0405932441354 0.0 52030.68805913878 0.9592449386764201 0.002966855129115026 0.00010801727107951309 1.2677859283297253 0.46878866931744956 -0.05889899755624051 0.024338174001870595 2.0604579980006324e-05 -1.541688830165936e-06 0.0018033124251331015 0.5016436411989112 SALT2_ORI 16.9542591491742 0.03952948723356883 -0.00754035417792726 0.000564189118287571
2001da PS1_LOWZ_COMBINED(CFA3S) 0.0164730455726 0.0 52109.581528676936 0.8248740837298101 0.012105703178968611 0.0003605789746509217 -2.9797093543175746 0.829905855993963 -0.0012452450783116695 0.03507887051577712 -9.723362804985428e-05 -9.390164416465406e-06 0.007182452274500792 6.683653379173201 SALT2_ORI 15.42752494701447 0.03233960404160713 0.00872068881360982 0.0008421849870976769
2001en PS1_LOWZ_COMBINED(CFA3S) 0.015444220975 0.0 52193.964543288384 0.31478813099238323 0.01561507770477837 0.00041115730206855175 -1.0380783592555705 0.0732260594430155 0.04565696726066733 0.0229053632658893 6.664845434777856e-06 -7.233325875840323e-06 -0.00025322990553560564 1.2801486423992052 SALT2_ORI 15.151139625658985 0.02858828993018048 -0.0004634151763100664 0.0005029423441044038
2001fe PS1_LOWZ_COMBINED(CFA3S) 0.0144914556295 0.0 52229.46005573332 0.22611608169972897 0.023894827072104968 0.0005478397409912017 0.6340343040483943 0.08823003738130655 -0.04412558487454168 0.022214998299480437 1.7246121435837828e-06 -9.72681459062812e-06 -0.00022118126178314766 1.3856640762387413 SALT2_ORI 14.68924027034932 0.024892812130615914 -7.836314687710719e-05 0.0004419682438440115
2001gb PS1_LOWZ_COMBINED(CFA3S) 0.026762455 0.0 52248.63296545707 0.685142753944092 0.0011509202642935108 9.15346687997377e-05 0.3485577768257603 0.6458472093100797 0.6920164505956445 0.05404696503894808 -3.519693439273507e-05 -4.460122321080963e-06 0.01998582402667242 7.398782823573573 SALT2_ORI 17.98238690807767 0.08635046839445933 0.03320350431934307 0.004207516742804098
2001G PS1_LOWZ_COMBINED(CFA3S) 0.0170709602535 0.0 51931.278646982646 0.796649015017465 0.018160970399651602 0.0006003535506907545 0.20215508075036562 0.2855027749916334 -0.04758795584904364 0.030465840381049367 1.0507113882618572e-06 -1.5822638113057374e-05 -0.0007881258923813696 0.9032389638341799 SALT2_ORI 14.987152373574462 0.035891561480247317 -6.281577304974073e-05 0.0009459412507198299
2001ic PS1_LOWZ_COMBINED(CFA3S) 0.042963424 0.0 52245.36419858302 2.1864614925943897 0.0020018112416885455 0.0005309445386964171 -1.6397694404412317 0.5088117384567107 0.06810331148071248 0.14870415936181486 -0.00012937718645262725 -7.478737305607242e-05 0.038932565400611956 0.37570907487099864 SALT2_ORI 17.381442190465805 0.2879720606899229 0.07017119920001705 0.040562944644689916
2001V PS1_LOWZ_COMBINED(CFA3S) 0.0159647166729 0.0 51973.87176008218 0.051194174240663415 0.02638541779688845 0.0006222330674802783 0.8581055066416089 0.07570458266795355 -0.019810569412053843 0.021900337017601794 -1.4785455976630746e-05 -1.1007940616650212e-05 0.00013740492462133177 1.4224772761180982 SALT2_ORI 14.581590061614941 0.025604330936185356 0.0006084082117349896 0.0004529668531052821
2002bf PS1_LOWZ_COMBINED(CFA3S) 0.0247441995889 0.0 52340.24002597218 1.1505465242516948 0.0046088879324301365 0.0004191905680620097 -2.0157838809775455 0.19703565541917373 0.16660249083079984 0.04442587206064415 2.8937107794828674e-05 -1.6342372412964914e-05 -0.0019832563147229583 2.4571302055935256 SALT2_ORI 16.476009629623018 0.0987505843298024 -0.006816843033384045 0.0038498452686483164
2002bz PS1_LOWZ_COMBINED(CFA3S) 0.0376183390617 0.0 52366.79713146616 0.980523596801504 0.003044767048288981 0.00023381153385143132 -1.1507193324547202 0.2228695816655919 -0.12887912519695474 0.0396900572131234 5.834897100916165e-06 -7.2739352450196645e-06 -0.0001323191661602051 0.48276227634802477 SALT2_ORI 16.926114822859155 0.08337506395938772 -0.002080671175505199 0.002593819074277659
2002ck PS1_LOWZ_COMBINED(CFA3S) 0.0303127449006 0.0 52396.80766307226 0.4771289625859936 0.005351392866588662 0.00018360397654911014 0.15810521922448242 0.08430207558210273 -0.06543855319630727 0.022730208647518173 1.2136298261155394e-06 -2.7846498441848014e-06 -0.00016762625239703807 1.6202168958521572 SALT2_ORI 16.313832911515732 0.03725113996424032 -0.0002462315651715426 0.0005649734991953298
2002cr PS1_LOWZ_COMBINED(CFA3S) 0.0102454563603 0.0 52408.86374240949 0.04603019966816646 0.03675151078404469 0.0008826237393690859 -0.49325727133999164 0.05855866290015037 -0.031876217230595916 0.022503357055042517 -1.4875322884779625e-05 -1.611854162297004e-05 0.00011818520026021541 1.9678003527156787 SALT2_ORI 14.221812008001319 0.02607502463349221 0.0004394561276235762 0.00047618407609945377
2002de PS1_LOWZ_COMBINED(CFA3S) 0.0282677393407 0.0 52434.05488669327 0.16086905709380517 0.003830294561900266 9.003987534934648e-05 0.4838883452044635 0.3150131240627235 0.10028069504626567 0.022703490055666325 -1.079424732034001e-05 -1.6992981154896471e-06 0.00229182906485366 0.7286557040166747 SALT2_ORI 16.676919565281604 0.025522724416838206 0.003059739904962362 0.0004816834467553442
2002dp PS1_LOWZ_COMBINED(CFA3S) 0.0104468800128 0.0 52451.18716063769 0.1311946732676006 0.026506175342271444 0.0006391783547377548 -0.5296314457191842 0.1780038871726223 0.06128185896680631 0.023088964732735525 -3.860347534213058e-05 -1.2153260914188596e-05 0.0010211963822031043 1.4232437193039118 SALT2_ORI 14.576632333588647 0.026181788661518938 0.001581261357673006 0.0004978174033038626
2002eu PS1_LOWZ_COMBINED(CFA3S) 0.0367125719786 0.0 52518.114350575874 0.9743419230580912 0.002258981336983378 0.0002837909451716831 -2.064974429342584 0.3981860527550674 0.007793943772759822 0.07991879538338204 -6.365865255145748e-05 -1.9469430290243865e-05 0.014529621670408081 0.35905531762254755 SALT2_ORI 17.250218392684282 0.13639869383201234 0.030596314670546763 0.009357609558811458
2002G PS1_LOWZ_COMBINED(CFA3S) 0.0344943143427 0.0 52287.642476994675 1.2525614299920562 0.0015973301936697062 8.619948369884615e-05 4.658862541784173 0.8563137658763416 0.14027219437858118 0.05088513678953676 -8.32936787710889e-06 -3.0611449915145984e-06 -0.013329203652124845 2.2684687446284886 SALT2_ORI 17.62651324743397 0.058591455075598396 0.0056616323304763665 0.002080719414478598
2002ha PS1_LOWZ_COMBINED(CFA3S) 0.0122384335846 0.0 52581.272823400745 0.10625611319483141 0.023188106666179358 0.0005382532491482544 -1.346472691725875 0.07107902144004885 -0.07518739681582691 0.02297378626372795 -8.031604385205308e-06 -9.766663123952069e-06 7.699035717817815e-05 0.7137765638494321 SALT2_ORI 14.721836776313523 0.02520261996126344 0.00037606363420909544 0.00045730425109770693
2002he PS1_LOWZ_COMBINED(CFA3S) 0.0248394012451 0.0 52586.23324137308 0.11321072054488468 0.005821563484909724 0.00019610283352316783 -1.9432003934153963 0.16744200563628034 -0.06210592291229167 0.026293634366571533 -2.1453124891331868e-05 -3.674112590080113e-06 0.00131684119894432 0.800719316882017 SALT2_ORI 16.222400905351158 0.03657367076107069 0.004001061649519746 0.0006852312217753826
2002kf PS1_LOWZ_COMBINED(CFA3S) 0.0194761697203 0.0 52639.83555519162 0.26224840828217566 0.009382996212090041 0.00022571121553622956 -1.0964666596474428 0.07190800977454428 -0.034384446671155214 0.0221530896766667 3.5929656937165853e-06 -3.871036832890774e-06 -0.00026312434742324333 1.4103904820739501 SALT2_ORI 15.704146147496598 0.02611775950755317 -0.0004157534382349563 0.0004479299303143987
2003ae PS1_LOWZ_COMBINED(CFA3S) 0.0337971225381 0.0 52667.98933173302 0.7720360172133951 0.0021383377922495382 0.00022052817045352957 -1.7880376643402287 0.23975819724060077 0.11797585465963568 0.0636706160063104 -2.69867971762509e-05 -1.2495036827810422e-05 0.004732142920305848 1.338821132880329 SALT2_ORI 17.309809221014753 0.11197268256601417 0.013702485571232314 0.0063443268471947735
2003ch PS1_LOWZ_COMBINED(CFA3S) 0.029224387 0.0 52726.2436272212 0.2254805378142919 0.003751705562558389 8.682944632464428e-05 -1.2558900549473064 0.14417905305061418 -0.03818834440240335 0.02264110336839589 8.014651927625211e-07 -1.4555078866134523e-06 -0.000263698973267313 1.5329005893210073 SALT2_ORI 16.699428132004957 0.025128270846894795 -0.00023194244914100437 0.0004212211172908697
