SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
03D1au SNLS 0.5043 0.0 52909.62982424863 0.21627310997791938 1.1271497095923551e-05 2.5463254991814605e-07 1.1902715724739108 0.14874388376411235 0.014421885952502406 0.03479899959910871 -8.005399946444633e-09 -5.151761214249643e-09 1.0804090832972596e-05 0.7003182019850479 SALT2_ORI 23.005045991313832 0.0245276892681806 0.0007711267173698858 0.0004962476254021721
03D1ax SNLS 0.496 0.0 52915.90984664211 0.11173475373288966 1.1683609491042217e-05 2.66811691457691e-07 -0.7186501469461729 0.1002409546581309 -0.08737853119448723 0.03031651066128374 -5.66406816808821e-09 -5.1208571659750215e-09 -4.254045667892007e-05 1.6005742203730935 SALT2_ORI 22.966057417914428 0.024794316644224768 0.0005263513712116419 0.000475871778216907
03D1co SNLS 0.679 0.0 52954.51784976512 0.47680284196758294 4.187496433293573e-06 1.7325135100975768e-07 0.7197134771678785 0.4203037252224526 -0.027874718818647542 0.06675163271365521 -5.1559266530111207e-08 -3.425129645972518e-09 0.00664282406636685 1.0834728948797767 SALT2_ORI 24.08011387466481 0.04492069839605887 0.013368312846176273 0.0008880693564430899
03D1ew SNLS 0.868 0.0 52991.578260267255 0.7133359893814486 3.289146913863632e-06 1.5420374765159865e-07 0.5229142130462392 0.3611458250007008 -0.06411876597705794 0.06812897558284618 -1.0439927153493576e-08 4.885100597056189e-09 0.0033334793984905117 0.8996017565193151 SALT2_ORI 24.342291819443766 0.05090213241282675 0.0034461844309260936 -0.0016125550852573928
03D1fq SNLS 0.8 0.0 52999.3738029823 0.6485574379985337 2.853392061480387e-06 1.2023431179313844e-07 -1.0724381701296317 0.408045019314137 -0.0548631918827339 0.06514497823838827 -1.6818987881673533e-08 3.028321972229258e-09 0.0033820056961387274 0.7413118915393421 SALT2_ORI 24.496596378393896 0.04575002052128092 0.006399745873354359 -0.0011522982941250637
03D3ay SNLS 0.3709 0.0 52767.56623187638 0.13969066924255458 2.2218379370130325e-05 8.012806233547486e-07 0.5416195468777616 0.19671944329818378 -0.055341564599453684 0.0330342487078208 -1.0204725157030638e-07 -1.8765312661039715e-08 0.001081286233223923 1.4546118257726393 SALT2_ORI 22.268219055238333 0.03915584338779386 0.0049867001449661824 0.0009169966454478372
03D3bl SNLS 0.3553 0.0 52787.10317416304 0.28846309778964496 1.2175299494874472e-05 3.21958264157903e-07 -0.04173844798509533 0.1923718874446907 0.2066482817008672 0.029981634133316178 -4.73762954507938e-09 -7.779782298783043e-09 -0.0005685752927200021 3.4413675296407007 SALT2_ORI 22.92130086740415 0.028710730603750206 0.00042247962146556647 0.0006937645608209545
03D4ag SNLS 0.285 0.0 52830.98047613773 0.09754674312716816 5.6360584735533243e-05 1.5373923326064834e-06 1.0118722027770175 0.11070743399796576 -0.08723428904961142 0.02381072271395197 -5.9542545950087796e-08 -2.761505915662078e-08 -0.00027520222227814093 0.8765472416978315 SALT2_ORI 21.25756127444174 0.029616486845567475 0.0011470338387161378 0.0005319793906250537
03D4au SNLS 0.468 0.0 52816.16058681539 0.5169779304378608 5.41228087932496e-06 1.6907130550220055e-07 0.4725417847847483 0.3391037612268506 0.14045310365047117 0.04424110992105729 -1.7185247099545285e-08 -4.57673481242528e-09 0.0010589018723128815 0.7522109834939904 SALT2_ORI 23.801549182636347 0.03391672414317799 0.003447464272404526 0.0009181206216420168
03D4cx SNLS 0.949 0.0 52882.817887005105 1.0197421748562192 3.2376043200825253e-06 1.8792335300537108e-07 -1.5958452547712105 0.5324052398579969 0.06514410420007156 0.06728061157906848 -4.0401143059757746e-08 6.273544706910093e-09 -0.0007928643265462305 1.46237011722923 SALT2_ORI 24.359440572793115 0.0630204212453834 0.013548593156211727 -0.0021038440609343506
