SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
744 SDSS 0.12694 0.0 53612.90816711324 0.7802383367525181 0.00021461656600196244 9.942079812007462e-06 1.4270025541405098 0.3234653095520991 0.06930085192145093 0.0343343491778612 3.026372209001095e-08 -2.7992953768212157e-07 0.0010431373212358972 0.7539640801346537 SALT2_ORI 19.80584189598151 0.050296564722746975 -0.00015310290056343 0.001416151788766881
1112 SDSS 0.256085 0.0 53630.43930278495 1.0503617422218667 4.391040131325026e-05 3.5475675780602347e-06 -0.2632722452350587 2.0667523247886908 -0.014999323677588841 0.06929267711416745 -5.7612131141582765e-06 -1.6774541721267724e-07 0.08513229249216951 0.3870344199985887 SALT2_ORI 21.5285814842526 0.08771777171537318 0.14245275548145436 0.004147702302941674
1241 SDSS 0.088477 0.0 53635.36371318979 0.07887437286990462 0.00040678884558857425 1.091499266700265e-05 -0.5457250729782986 0.07933934193013147 0.05134451668991951 0.022814597116025313 -2.2011433439242648e-07 -2.0091619010982536e-07 4.929113284284312e-05 1.000396607758306 SALT2_ORI 19.111577410549163 0.02913256556011902 0.0005874942359599634 0.0005362535971424673
1371 SDSS 0.117969 0.0 53633.23778273175 0.10611915183835663 0.0004281462992734127 1.0821014072932876e-05 0.7912680474233885 0.09774674250645282 -0.0971545604435566 0.021699350933299905 -2.6822272034130803e-07 -1.8392793561111278e-07 9.342990209971303e-05 2.121200116277912 SALT2_ORI 19.05601951373753 0.027441009699532004 0.0006801859992892323 0.0004664228538196036
1580 SDSS 0.183217 0.0 53634.07811293929 0.2174328912224155 0.00013937851202533455 4.9703938353287645e-06 0.9617019895002735 0.24510821277897413 -0.038635432761047195 0.030969336282609332 -5.542496557975045e-07 -1.149787932853721e-07 0.0004913377395776769 0.43981813536231074 SALT2_ORI 20.274510440561897 0.03871856902836026 0.00431751572770916 0.0008956663178226362
1794 SDSS 0.1407 0.0 53624.58372520398 0.6098523008840857 0.00016904961353019404 5.555679222693594e-06 1.3121347349093149 0.3486252183549736 0.01631477582678368 0.030335117056828072 -1.141153977295546e-07 -1.372623788678487e-07 0.0009726319447178115 0.8168536690940899 SALT2_ORI 20.064964544379457 0.0356818448036473 0.0007329163092894109 0.0008815798579831244
2031 SDSS 0.151859 0.0 53636.9135828648 0.1433780896004464 0.0002412405447641455 6.215141999854939e-06 0.49383553080347925 0.14544942844873116 -0.12388469528520392 0.022927836365307108 -2.2012305168725547e-07 -1.0663482748654593e-07 3.888412846092352e-05 2.5535388779253037 SALT2_ORI 19.678874248714088 0.02797210018553348 0.000990694026795363 0.0004799246868036741
2102 SDSS 0.094009 0.0 53620.17061092344 0.5174801637112978 0.0006301124156476472 1.756009565607325e-05 1.2678006661280614 0.20047437698117 -0.11054047804811948 0.021785747925918034 1.0356000184180137e-06 -2.964558113414749e-07 -0.0008620750209473148 0.9788781208201408 SALT2_ORI 18.636454907555816 0.030257508246712608 -0.0017844251370431185 0.0005108180691116127
2165 SDSS 0.286619 0.0 53634.27205818153 0.7783379779066308 3.930607643525136e-05 2.4248148721395023e-06 1.7284985960836001 1.162593204554833 -0.07816070218215204 0.0550351463266033 -2.246093420625083e-06 -8.216139770864375e-08 0.031148811740702585 0.4244986511889359 SALT2_ORI 21.64885076411827 0.06697970225684208 0.06204295028171738 0.0022695117960388127
2422 SDSS 0.263492 0.0 53639.50642313285 0.4183572719084623 6.236421413524197e-05 2.3488622484886443e-06 1.2558931947112977 0.3941228509864498 -0.13301764783200523 0.0441502437895591 -4.382097846067506e-07 -5.750936989935628e-08 0.0028878459170824937 1.137011388598039 SALT2_ORI 21.147661364807853 0.040892759069220214 0.007629058347388809 0.001001215294353781
